order_id,product_type,region,sales_rep,units_sold,unit_price,sale_date
9891,Oil-Insulated,South,Noah,1,11868,2024-03-30
9892,Three-Phase,East,Mary,9,12064,2024-06-08
9893,Three-Phase,South,Ava,1,12251,2024-02-11
9894,Dry-Type,East,Mary,5,9458,2024-05-19
9895,Switchgear,East,Mary,12,11299,2024-06-23
9896,Switchgear,North,John,22,11538,2024-04-17
9897,Substation,South,John,22,13173,2024-04-02
9898,Oil-Insulated,North,Carlos,20,7778,2024-02-22
9899,Oil-Insulated,South,Noah,4,9843,2024-04-09
9900,Substation,North,Ava,8,13531,2024-06-25
9901,Substation,South,Ava,14,8945,2024-04-18
9902,Switchgear,North,Ava,4,14838,2024-04-24
9903,Padmount,North,Ava,12,11985,2024-06-05
9904,Oil-Insulated,South,Noah,1,10835,2024-03-02
9905,Switchgear,North,Noah,25,7539,2024-06-09
9906,Substation,North,Lisa,20,10398,2024-06-03
9907,Padmount,South,Lisa,16,12570,2024-02-07
9908,Padmount,North,Ava,19,12776,2024-05-17
9909,Cast Resin,South,Ava,6,14675,2024-05-22
9910,Switchgear,North,Mary,11,10383,2024-06-28
9911,Dry-Type,North,John,14,8149,2024-05-22
9912,Switchgear,South,Ava,3,14145,2024-03-09
9913,Padmount,West,John,12,11906,2024-04-20
9914,Switchgear,North,Ava,13,13483,2024-06-02
9915,Switchgear,East,John,19,12337,2024-02-10
9916,Switchgear,South,Carlos,22,10046,2024-02-05
9917,Oil-Insulated,South,Carlos,11,7567,2024-01-18
9918,Oil-Insulated,West,Lisa,19,9083,2024-01-15
9919,Switchgear,West,Ava,12,13013,2024-03-27
9920,Cast Resin,North,Noah,2,9237,2024-03-07
9921,Oil-Insulated,North,Mary,25,14667,2024-01-09
9922,Dry-Type,North,Carlos,23,8627,2024-01-01
9923,Dry-Type,North,Ava,20,9734,2024-01-16
9924,Switchgear,North,Noah,2,11348,2024-02-27
9925,Oil-Insulated,East,Carlos,24,12736,2024-03-03
9926,Padmount,North,Mary,16,9272,2024-06-24
9927,Three-Phase,North,Carlos,21,14730,2024-04-20
9928,Switchgear,West,John,15,7523,2024-04-15
9929,Substation,North,Mary,19,7969,2024-05-21
9930,Oil-Insulated,South,Noah,5,8715,2024-04-23
9931,Cast Resin,South,Ava,14,13461,2024-03-21
9932,Switchgear,North,Lisa,22,7389,2024-03-27
9933,Three-Phase,North,John,5,13813,2024-01-17
9934,Three-Phase,East,Noah,16,8159,2024-06-02
9935,Padmount,North,Carlos,20,14872,2024-06-04
9936,Oil-Insulated,East,Carlos,8,7357,2024-04-18
9937,Oil-Insulated,East,Lisa,15,12024,2024-02-16
9938,Three-Phase,West,John,7,10110,2024-01-13
9939,Cast Resin,North,Ava,6,14607,2024-03-02
9940,Oil-Insulated,North,Lisa,13,9158,2024-03-19
9941,Dry-Type,East,Carlos,21,13703,2024-05-26
9942,Padmount,West,Carlos,15,7270,2024-04-16
9943,Switchgear,South,Ava,6,10291,2024-06-07
9944,Padmount,South,Carlos,8,13204,2024-02-05
9945,Oil-Insulated,South,Ava,12,14744,2024-03-19
9946,Oil-Insulated,North,Mary,6,7506,2024-03-18
9947,Cast Resin,North,Mary,8,11393,2024-05-13
9948,Switchgear,North,John,25,9082,2024-06-28
9949,Three-Phase,South,Lisa,7,9113,2024-04-10
9950,Dry-Type,East,Lisa,18,10472,2024-05-18
9951,Oil-Insulated,West,Lisa,1,8640,2024-06-26
9952,Substation,North,Lisa,12,14427,2024-02-26
9953,Dry-Type,South,Carlos,14,9098,2024-03-23
9954,Dry-Type,South,Mary,8,12222,2024-06-21
9955,Substation,North,Ava,7,9538,2024-05-18
9956,Padmount,East,Noah,8,12910,2024-01-13
9957,Cast Resin,North,Noah,23,13911,2024-03-26
9958,Switchgear,East,John,20,14576,2024-03-04
9959,Substation,South,Noah,8,8590,2024-06-05
9960,Cast Resin,East,Lisa,3,7369,2024-05-01
9961,Dry-Type,South,Lisa,8,12809,2024-01-12
9962,Padmount,East,Lisa,5,7196,2024-02-10
9963,Dry-Type,West,Ava,10,9508,2024-05-19
9964,Dry-Type,South,John,12,7566,2024-06-29
9965,Switchgear,North,Carlos,23,11583,2024-01-14
9966,Padmount,West,Ava,20,13685,2024-04-19
9967,Three-Phase,East,John,5,7738,2024-03-02
9968,Cast Resin,South,Carlos,4,11685,2024-01-26
9969,Cast Resin,South,John,16,10788,2024-03-29
9970,Dry-Type,West,John,4,10905,2024-01-09
9971,Padmount,East,Ava,18,9102,2024-06-16
9972,Dry-Type,South,Lisa,16,14534,2024-06-13
9973,Dry-Type,South,Ava,24,9865,2024-04-15
9974,Cast Resin,East,Lisa,16,14462,2024-06-01
9975,Dry-Type,East,Ava,22,13544,2024-05-09
9976,Dry-Type,North,Noah,22,7599,2024-02-18
9977,Switchgear,West,Lisa,9,8079,2024-03-29
9978,Padmount,East,Mary,3,12362,2024-03-21
9979,Three-Phase,South,John,15,14425,2024-04-22
9980,Cast Resin,South,Ava,7,12011,2024-01-08
9981,Switchgear,North,Noah,12,12511,2024-01-08
9982,Padmount,West,John,22,14756,2024-02-09
9983,Dry-Type,West,Ava,15,12554,2024-05-21
9984,Substation,North,Noah,12,8822,2024-03-29
9985,Cast Resin,South,John,13,11724,2024-04-26
9986,Dry-Type,East,Ava,19,12078,2024-05-06
9987,Switchgear,East,Ava,17,11152,2024-02-20
9988,Oil-Insulated,North,Mary,3,7083,2024-02-05
9989,Cast Resin,South,John,20,10082,2024-04-01
9990,Padmount,West,Ava,3,9708,2024-02-20
9991,Padmount,East,Noah,3,10611,2024-05-23
9992,Padmount,South,Carlos,22,7288,2024-04-18
9993,Cast Resin,East,Mary,6,13246,2024-01-06
9994,Dry-Type,North,Carlos,15,11377,2024-01-09
9995,Switchgear,East,Carlos,16,12229,2024-03-11
9996,Switchgear,North,John,19,10232,2024-03-19
9997,Cast Resin,East,Ava,18,7214,2024-04-23
9998,Switchgear,West,Carlos,13,10575,2024-05-13
9999,Dry-Type,West,John,21,12000,2024-03-25
10000,Cast Resin,East,Carlos,22,7185,2024-02-02
10001,Switchgear,North,Mary,15,8918,2024-01-21
10002,Dry-Type,East,Carlos,20,13733,2024-06-15
10003,Oil-Insulated,North,John,21,9409,2024-02-05
10004,Switchgear,West,Carlos,21,8507,2024-05-10
10005,Dry-Type,North,John,16,10726,2024-02-18
10006,Dry-Type,North,Lisa,7,11616,2024-01-15
10007,Padmount,East,Noah,24,9739,2024-06-29
10008,Substation,West,John,10,13970,2024-06-18
10009,Three-Phase,West,Lisa,25,12993,2024-03-25
10010,Oil-Insulated,West,Noah,1,9342,2024-01-22
10011,Cast Resin,North,Noah,14,11744,2024-03-27
10012,Three-Phase,North,Lisa,20,10122,2024-05-27
10013,Dry-Type,West,Noah,11,7061,2024-01-06
10014,Cast Resin,East,Mary,25,13495,2024-04-12
10015,Padmount,North,Noah,23,11294,2024-03-16
10016,Cast Resin,East,Noah,1,10270,2024-06-17
10017,Switchgear,North,John,8,9797,2024-04-29
10018,Dry-Type,South,Ava,24,14779,2024-05-27
10019,Dry-Type,West,Noah,4,13395,2024-02-25
10020,Substation,North,Noah,25,13824,2024-05-24
10021,Oil-Insulated,North,Noah,11,7709,2024-05-29
10022,Three-Phase,West,Carlos,10,13001,2024-01-22
10023,Switchgear,North,Noah,1,11305,2024-06-05
10024,Substation,South,Noah,6,13306,2024-04-10
10025,Substation,South,Ava,1,14283,2024-05-15
10026,Three-Phase,West,Mary,9,14255,2024-05-18
10027,Switchgear,West,Mary,7,7042,2024-06-06
10028,Switchgear,East,Noah,15,8072,2024-06-10
10029,Cast Resin,West,Ava,10,13018,2024-03-13
10030,Three-Phase,West,Carlos,23,8394,2024-01-05
10031,Three-Phase,North,Ava,2,14514,2024-03-16
10032,Oil-Insulated,North,Lisa,1,10292,2024-02-25
10033,Padmount,East,Noah,3,9060,2024-06-08
10034,Switchgear,South,Mary,17,10650,2024-04-21
10035,Three-Phase,South,Ava,19,14665,2024-04-27
10036,Cast Resin,West,Noah,13,8541,2024-04-04
10037,Cast Resin,East,Lisa,17,10789,2024-06-23
10038,Three-Phase,North,Ava,13,11172,2024-02-19
10039,Dry-Type,West,Noah,19,9800,2024-02-28
10040,Padmount,North,Ava,25,10960,2024-01-01
10041,Cast Resin,South,Mary,23,14153,2024-01-03
10042,Cast Resin,South,Carlos,4,8006,2024-02-20
10043,Switchgear,North,Ava,1,12366,2024-05-31
10044,Substation,North,Lisa,25,12118,2024-01-09
10045,Dry-Type,East,Lisa,8,10560,2024-02-24
10046,Padmount,South,Noah,23,10267,2024-05-08
10047,Substation,North,Ava,1,7117,2024-01-18
10048,Oil-Insulated,North,John,6,7987,2024-03-30
10049,Cast Resin,North,Noah,1,10474,2024-02-03
10050,Substation,North,Mary,3,12487,2024-06-23
10051,Switchgear,West,Lisa,7,12130,2024-03-24
10052,Cast Resin,North,Carlos,25,13685,2024-01-24
10053,Substation,East,Carlos,19,14864,2024-02-25
10054,Substation,East,Lisa,10,10484,2024-02-06
10055,Dry-Type,North,Carlos,6,14353,2024-02-21
10056,Oil-Insulated,South,Carlos,20,9693,2024-04-07
10057,Three-Phase,South,Lisa,8,9387,2024-02-08
10058,Padmount,East,John,20,13773,2024-06-22
10059,Padmount,North,Noah,25,11216,2024-04-07
10060,Oil-Insulated,South,Ava,25,7923,2024-05-18
10061,Substation,West,Mary,22,8733,2024-05-26
10062,Substation,West,Lisa,10,10521,2024-04-21
10063,Substation,West,Ava,11,7324,2024-06-02
10064,Padmount,West,Carlos,23,12510,2024-03-28
10065,Oil-Insulated,South,Mary,2,11456,2024-05-23
10066,Switchgear,South,Mary,10,8861,2024-04-08
10067,Three-Phase,West,Mary,15,7915,2024-02-10
10068,Cast Resin,East,Ava,23,13795,2024-05-15
10069,Padmount,East,Ava,14,12765,2024-01-07
10070,Dry-Type,South,John,11,12918,2024-06-20
10071,Three-Phase,South,Mary,10,13640,2024-02-20
10072,Substation,North,Carlos,25,8428,2024-04-15
10073,Oil-Insulated,West,Noah,24,9984,2024-04-29
10074,Three-Phase,North,Mary,10,13725,2024-05-27
10075,Oil-Insulated,North,John,5,12517,2024-05-14
10076,Switchgear,North,Mary,5,11720,2024-01-26
10077,Padmount,East,John,2,13656,2024-06-28
10078,Dry-Type,South,Carlos,19,10913,2024-02-21
10079,Padmount,North,Lisa,19,13581,2024-04-13
10080,Oil-Insulated,North,Noah,22,8303,2024-06-25
10081,Three-Phase,West,Mary,18,12021,2024-01-31
10082,Three-Phase,North,Mary,24,14329,2024-06-12
10083,Dry-Type,South,Noah,25,12259,2024-05-14
10084,Cast Resin,West,Noah,22,11281,2024-05-01
10085,Three-Phase,West,Lisa,5,12158,2024-01-17
10086,Switchgear,West,Ava,15,7003,2024-02-10
10087,Three-Phase,South,Carlos,2,13322,2024-03-31
10088,Dry-Type,West,Lisa,5,13734,2024-05-08
10089,Substation,East,Ava,8,8881,2024-03-29
10090,Three-Phase,West,Lisa,7,7112,2024-02-15
10091,Three-Phase,South,Noah,13,13414,2024-04-30
10092,Dry-Type,South,John,2,9154,2024-04-22
10093,Cast Resin,East,Noah,21,9491,2024-06-03
10094,Substation,West,Noah,10,8249,2024-06-11
10095,Three-Phase,South,Carlos,8,13354,2024-06-12
10096,Dry-Type,West,Mary,15,8257,2024-05-03
10097,Three-Phase,West,Ava,9,7196,2024-06-04
10098,Cast Resin,East,John,25,10360,2024-05-17
10099,Cast Resin,North,Mary,23,14252,2024-04-05
10100,Cast Resin,East,Carlos,9,14399,2024-01-02
10101,Substation,West,Noah,11,7934,2024-04-10
10102,Padmount,South,Mary,7,8392,2024-01-02
10103,Dry-Type,West,Ava,13,8514,2024-06-18
10104,Padmount,North,Mary,6,8629,2024-02-09
10105,Three-Phase,North,Carlos,20,13330,2024-02-03
10106,Oil-Insulated,North,Lisa,18,14572,2024-02-11
10107,Padmount,North,Ava,10,9680,2024-03-20
10108,Three-Phase,North,Ava,12,14261,2024-01-04
10109,Cast Resin,South,Noah,8,11608,2024-03-14
10110,Oil-Insulated,East,John,13,11561,2024-03-30
10111,Three-Phase,East,Lisa,3,13230,2024-04-18
10112,Substation,West,John,20,14668,2024-05-21
10113,Dry-Type,South,Ava,24,10542,2024-03-04
10114,Dry-Type,North,Ava,16,7941,2024-05-29
10115,Oil-Insulated,North,Ava,23,14066,2024-05-05
10116,Cast Resin,East,Lisa,12,14021,2024-05-13
10117,Switchgear,North,Carlos,13,13769,2024-04-12
10118,Padmount,South,Carlos,17,12910,2024-03-10
10119,Cast Resin,East,Lisa,24,14144,2024-06-08
10120,Substation,East,Noah,19,9585,2024-02-16
10121,Cast Resin,East,Noah,5,10265,2024-02-05
10122,Switchgear,West,Mary,18,9389,2024-01-28
10123,Dry-Type,East,Lisa,18,8365,2024-02-28
10124,Switchgear,South,John,5,14511,2024-04-27
10125,Oil-Insulated,West,Carlos,25,10904,2024-02-20
10126,Switchgear,South,John,16,13247,2024-03-16
10127,Dry-Type,South,Carlos,7,10306,2024-01-09
10128,Three-Phase,South,Noah,9,10241,2024-05-19
10129,Substation,South,Ava,16,14504,2024-06-04
10130,Cast Resin,East,Ava,24,12543,2024-02-16
10131,Padmount,West,Carlos,17,8222,2024-04-12
10132,Switchgear,West,John,21,13481,2024-05-18
10133,Three-Phase,North,Noah,3,12291,2024-01-16
10134,Three-Phase,North,John,13,7749,2024-03-20
10135,Substation,East,Lisa,12,13686,2024-05-01
10136,Dry-Type,South,Lisa,16,9800,2024-06-27
10137,Substation,South,Lisa,23,7359,2024-02-10
10138,Dry-Type,North,John,19,8465,2024-04-22
10139,Cast Resin,South,Carlos,21,8036,2024-06-06
10140,Switchgear,South,Mary,8,10893,2024-06-10
10141,Cast Resin,North,Lisa,22,14574,2024-03-07
10142,Substation,South,Carlos,10,9056,2024-05-24
10143,Oil-Insulated,South,Mary,12,14872,2024-03-27
10144,Switchgear,East,Mary,25,11371,2024-02-19
10145,Three-Phase,West,Mary,3,14918,2024-06-22
10146,Dry-Type,East,Ava,7,11058,2024-04-16
10147,Substation,North,Lisa,21,13795,2024-04-20
10148,Switchgear,East,Noah,21,12808,2024-06-04
10149,Dry-Type,South,Lisa,16,12328,2024-02-08
10150,Oil-Insulated,North,Lisa,25,7729,2024-02-22
10151,Padmount,North,Ava,17,9661,2024-02-27
10152,Three-Phase,South,Lisa,22,10379,2024-04-08
10153,Substation,East,John,2,12807,2024-04-04
10154,Switchgear,East,Ava,7,14838,2024-05-01
10155,Switchgear,South,Lisa,15,12144,2024-02-27
10156,Padmount,East,Mary,16,11684,2024-02-24
10157,Substation,East,Noah,14,11662,2024-05-14
10158,Dry-Type,North,Lisa,3,13015,2024-06-07
10159,Cast Resin,North,Mary,7,7182,2024-05-21
10160,Three-Phase,East,Ava,6,7245,2024-02-10
10161,Oil-Insulated,East,Lisa,4,13110,2024-03-05
10162,Substation,South,John,14,12255,2024-03-20
10163,Three-Phase,South,Noah,14,13077,2024-02-28
10164,Three-Phase,South,Ava,11,7821,2024-02-06
10165,Switchgear,North,Ava,23,8207,2024-04-21
10166,Padmount,North,Mary,12,9702,2024-03-17
10167,Three-Phase,East,Mary,18,9388,2024-03-08
10168,Cast Resin,North,Lisa,4,10830,2024-02-20
10169,Oil-Insulated,South,Noah,10,10858,2024-02-20
10170,Cast Resin,West,Noah,5,12213,2024-06-24
10171,Oil-Insulated,South,Lisa,23,8984,2024-03-01
10172,Padmount,East,Mary,19,11666,2024-04-06
10173,Three-Phase,East,John,23,13050,2024-04-18
10174,Oil-Insulated,South,John,25,13887,2024-06-22
10175,Switchgear,South,Lisa,18,8054,2024-04-19
10176,Switchgear,South,John,4,9629,2024-02-24
10177,Three-Phase,East,John,11,8500,2024-01-19
10178,Switchgear,North,Mary,4,10283,2024-03-14
10179,Switchgear,North,John,25,10551,2024-01-22
10180,Padmount,East,Lisa,8,10889,2024-04-21
10181,Three-Phase,West,Carlos,18,7248,2024-01-13
10182,Padmount,South,Carlos,20,12976,2024-01-07
10183,Cast Resin,North,Carlos,24,13403,2024-04-29
10184,Substation,South,Mary,10,11715,2024-03-11
10185,Oil-Insulated,North,Carlos,5,11436,2024-02-11
10186,Switchgear,South,Ava,15,10356,2024-04-22
10187,Substation,North,Carlos,9,14439,2024-04-24
10188,Padmount,North,Noah,20,14199,2024-03-05
10189,Switchgear,West,Carlos,14,7023,2024-02-17
10190,Padmount,South,Ava,13,11351,2024-03-25
10191,Dry-Type,North,Mary,4,11136,2024-01-03
10192,Switchgear,East,Lisa,21,11508,2024-04-30
10193,Dry-Type,West,Mary,21,14859,2024-06-16
10194,Padmount,East,Mary,19,11201,2024-06-04
10195,Switchgear,South,Ava,9,8393,2024-05-14
10196,Oil-Insulated,South,Mary,3,8125,2024-02-03
10197,Substation,West,John,5,11374,2024-06-18
10198,Three-Phase,West,Ava,6,11640,2024-03-25
10199,Three-Phase,East,John,12,8695,2024-03-28
10200,Dry-Type,North,Ava,23,8864,2024-06-24
10201,Dry-Type,South,John,10,14255,2024-06-16
10202,Oil-Insulated,West,Mary,8,9296,2024-06-10
10203,Substation,North,Noah,8,9228,2024-01-29
10204,Three-Phase,South,Mary,18,11504,2024-02-09
10205,Dry-Type,South,John,19,8343,2024-02-27
10206,Switchgear,South,Ava,7,14248,2024-05-03
10207,Cast Resin,East,Lisa,22,8054,2024-05-25
10208,Padmount,East,Lisa,20,11281,2024-05-08
10209,Substation,East,Carlos,19,11032,2024-04-05
10210,Oil-Insulated,North,Noah,10,14053,2024-05-21
10211,Cast Resin,South,John,4,12415,2024-02-10
10212,Cast Resin,East,John,9,10504,2024-01-24
10213,Switchgear,East,Carlos,6,9360,2024-06-26
10214,Cast Resin,West,Lisa,19,14172,2024-01-15
10215,Dry-Type,East,Carlos,22,13603,2024-02-20
10216,Oil-Insulated,West,John,1,8654,2024-05-03
10217,Dry-Type,North,John,4,11057,2024-03-18
10218,Dry-Type,North,Mary,18,8261,2024-04-27
10219,Three-Phase,West,Noah,15,7534,2024-03-05
10220,Switchgear,East,Lisa,5,10294,2024-05-25
10221,Switchgear,East,Noah,5,12950,2024-03-02
10222,Oil-Insulated,West,Carlos,15,10698,2024-06-27
10223,Padmount,East,John,15,13020,2024-02-17
10224,Oil-Insulated,West,John,24,7598,2024-02-09
10225,Padmount,East,Lisa,16,9117,2024-02-29
10226,Substation,West,John,9,7367,2024-03-03
10227,Dry-Type,South,Ava,7,12715,2024-06-07
10228,Dry-Type,East,Mary,17,8981,2024-02-08
10229,Dry-Type,West,Carlos,11,10778,2024-02-16
10230,Cast Resin,East,Carlos,15,10287,2024-02-13
10231,Three-Phase,West,Mary,1,11388,2024-04-24
10232,Switchgear,West,John,10,7707,2024-01-12
10233,Cast Resin,North,John,18,10749,2024-02-29
10234,Substation,East,Mary,4,10699,2024-01-06
10235,Padmount,East,Lisa,1,11398,2024-02-26
10236,Cast Resin,South,Lisa,9,9966,2024-06-29
10237,Padmount,North,John,8,8560,2024-06-19
10238,Three-Phase,South,Ava,12,10238,2024-01-20
10239,Three-Phase,East,John,10,13353,2024-01-01
10240,Switchgear,South,Ava,14,10029,2024-05-02
10241,Three-Phase,North,Carlos,8,12138,2024-05-16
10242,Cast Resin,South,Noah,5,13970,2024-02-26
10243,Substation,West,Ava,24,14676,2024-05-28
10244,Dry-Type,East,Carlos,25,11928,2024-06-14
10245,Oil-Insulated,North,John,13,9482,2024-04-25
10246,Three-Phase,East,Ava,11,13369,2024-02-02
10247,Three-Phase,West,Mary,16,12275,2024-01-16
10248,Substation,South,Lisa,18,10159,2024-06-14
10249,Cast Resin,North,Noah,14,10513,2024-03-27
10250,Dry-Type,North,Lisa,14,13914,2024-04-26
10251,Cast Resin,West,Ava,12,12716,2024-04-17
10252,Three-Phase,East,John,23,8672,2024-06-11
10253,Substation,West,Mary,16,8783,2024-04-23
10254,Switchgear,West,Mary,18,8069,2024-03-08
10255,Padmount,West,Ava,2,9645,2024-03-27
10256,Substation,West,Lisa,8,14591,2024-06-02
10257,Switchgear,East,John,16,11971,2024-03-24
10258,Substation,South,Ava,7,7212,2024-06-10
10259,Cast Resin,West,John,14,13408,2024-04-18
10260,Cast Resin,East,Noah,24,12378,2024-03-17
10261,Dry-Type,East,Mary,10,14528,2024-04-02
10262,Padmount,North,Carlos,15,10202,2024-02-16
10263,Three-Phase,North,John,14,9070,2024-06-09
10264,Substation,East,Ava,8,11825,2024-06-04
10265,Padmount,South,Ava,18,10444,2024-04-02
10266,Cast Resin,East,Mary,3,14003,2024-04-23
10267,Dry-Type,East,Noah,5,7238,2024-02-28
10268,Three-Phase,East,Mary,20,12914,2024-05-29
10269,Padmount,North,Noah,9,10458,2024-01-23
10270,Padmount,East,Ava,2,7165,2024-04-22
10271,Three-Phase,East,Ava,3,7200,2024-01-22
10272,Three-Phase,East,Lisa,10,14777,2024-03-06
10273,Substation,South,Mary,19,9383,2024-02-24
10274,Three-Phase,South,Lisa,19,14387,2024-05-07
10275,Dry-Type,North,John,24,9694,2024-02-12
10276,Substation,South,Noah,21,14128,2024-03-03
10277,Dry-Type,East,John,20,14796,2024-04-25
10278,Cast Resin,East,John,5,8734,2024-03-31
10279,Padmount,West,Carlos,10,13082,2024-02-25
10280,Cast Resin,South,Mary,9,14620,2024-06-14
10281,Three-Phase,South,John,13,8414,2024-05-11
10282,Dry-Type,East,Noah,12,14340,2024-02-14
10283,Substation,East,John,19,9153,2024-03-22
10284,Padmount,West,Ava,15,14722,2024-06-25
10285,Dry-Type,East,Ava,5,10266,2024-05-08
10286,Switchgear,North,Noah,13,11401,2024-03-21
10287,Dry-Type,South,Lisa,18,14497,2024-06-08
10288,Cast Resin,North,Lisa,23,8191,2024-04-04
10289,Substation,West,John,22,9204,2024-06-22
10290,Three-Phase,South,John,13,13476,2024-05-01
10291,Switchgear,North,John,12,12433,2024-06-01
10292,Oil-Insulated,South,Carlos,20,14504,2024-03-02
10293,Padmount,South,John,12,12707,2024-06-01
10294,Padmount,North,Mary,4,12533,2024-04-18
10295,Substation,East,John,20,11152,2024-01-15
10296,Cast Resin,East,Mary,7,11762,2024-02-20
10297,Switchgear,East,Carlos,9,11727,2024-05-07
10298,Switchgear,East,John,9,11871,2024-04-03
10299,Cast Resin,East,Noah,18,8601,2024-05-05
10300,Oil-Insulated,North,Mary,13,14874,2024-02-10
10301,Padmount,North,Carlos,24,12353,2024-05-15
10302,Padmount,South,Carlos,5,12105,2024-04-25
10303,Dry-Type,West,Lisa,5,12523,2024-04-21
10304,Three-Phase,North,Ava,24,11342,2024-01-05
10305,Padmount,South,Lisa,12,14641,2024-06-08
10306,Dry-Type,East,Ava,9,14019,2024-01-24
10307,Substation,East,Noah,17,7942,2024-01-11
10308,Dry-Type,West,Mary,17,14054,2024-06-10
10309,Three-Phase,South,Carlos,15,9075,2024-06-19
10310,Dry-Type,West,Ava,17,14791,2024-05-15
10311,Cast Resin,South,Carlos,18,14801,2024-04-12
10312,Cast Resin,North,John,14,9406,2024-02-16
10313,Dry-Type,West,Lisa,9,10613,2024-03-20
10314,Dry-Type,South,Noah,12,12958,2024-02-27
10315,Padmount,South,Noah,22,12219,2024-03-13
10316,Oil-Insulated,West,Noah,1,12318,2024-04-21
10317,Oil-Insulated,South,Carlos,10,11960,2024-02-08
10318,Switchgear,North,John,20,8004,2024-04-07
10319,Oil-Insulated,South,John,6,9372,2024-04-30
10320,Dry-Type,West,Lisa,13,12642,2024-04-16
10321,Dry-Type,East,John,15,14305,2024-06-14
10322,Cast Resin,East,Ava,11,11221,2024-04-07
10323,Three-Phase,South,Noah,8,14483,2024-02-04
10324,Dry-Type,East,Mary,11,13354,2024-01-30
10325,Dry-Type,East,Noah,9,12664,2024-02-25
10326,Cast Resin,East,Ava,11,9618,2024-06-09
10327,Dry-Type,West,John,19,13230,2024-02-04
10328,Dry-Type,South,Noah,5,7758,2024-02-08
10329,Dry-Type,North,John,24,8525,2024-02-28
10330,Dry-Type,North,John,13,11128,2024-01-18
10331,Substation,West,John,9,8504,2024-06-26
10332,Padmount,West,Lisa,13,12464,2024-03-02
10333,Substation,East,Lisa,12,8942,2024-05-15
10334,Three-Phase,West,John,10,10409,2024-03-31
10335,Substation,East,Mary,16,9109,2024-03-21
10336,Padmount,West,John,24,11372,2024-06-14
10337,Dry-Type,South,Mary,22,8466,2024-02-17
10338,Oil-Insulated,West,Mary,2,9698,2024-01-05
10339,Dry-Type,South,Ava,17,9898,2024-06-12
10340,Switchgear,North,Ava,15,7670,2024-06-17
10341,Dry-Type,North,Noah,10,7663,2024-01-30
10342,Cast Resin,West,Ava,15,9586,2024-03-07
10343,Oil-Insulated,East,Lisa,14,7859,2024-01-24
10344,Cast Resin,North,Noah,15,9148,2024-02-05
10345,Oil-Insulated,North,Noah,6,8520,2024-04-17
10346,Substation,South,Ava,9,7640,2024-02-14
10347,Switchgear,West,Lisa,11,14921,2024-06-07
10348,Oil-Insulated,East,Noah,18,7823,2024-04-16
10349,Substation,South,Ava,23,8766,2024-05-21
10350,Padmount,West,John,17,14693,2024-03-05
10351,Switchgear,North,Lisa,17,12097,2024-05-07
10352,Oil-Insulated,West,Carlos,21,8490,2024-06-05
10353,Switchgear,South,Ava,22,7944,2024-05-20
10354,Switchgear,West,Lisa,2,7577,2024-04-02
10355,Padmount,North,Mary,21,12512,2024-03-28
10356,Three-Phase,North,Lisa,20,7832,2024-02-20
10357,Substation,North,John,5,8780,2024-06-10
10358,Padmount,West,Carlos,21,7538,2024-01-06
10359,Cast Resin,South,Mary,17,7516,2024-03-28
10360,Substation,North,Mary,15,12726,2024-01-20
10361,Dry-Type,North,John,5,7651,2024-01-06
10362,Three-Phase,South,Lisa,16,13939,2024-05-17
10363,Dry-Type,North,Mary,9,7408,2024-05-19
10364,Padmount,South,Carlos,7,12839,2024-04-20
10365,Dry-Type,East,Mary,13,7919,2024-04-18
10366,Cast Resin,South,Mary,2,9159,2024-06-13
10367,Dry-Type,East,Carlos,5,8404,2024-02-17
10368,Oil-Insulated,North,Carlos,9,11856,2024-02-13
10369,Oil-Insulated,South,Ava,8,9473,2024-02-29
10370,Substation,South,Lisa,12,13016,2024-04-03
10371,Oil-Insulated,West,Lisa,7,7900,2024-03-08
10372,Oil-Insulated,South,Noah,6,8783,2024-01-23
10373,Padmount,West,Carlos,12,11040,2024-04-04
10374,Oil-Insulated,North,Noah,13,12324,2024-01-02
10375,Cast Resin,South,Ava,22,14504,2024-03-20
10376,Three-Phase,West,Noah,18,9921,2024-04-10
10377,Three-Phase,West,Lisa,15,8936,2024-05-06
10378,Oil-Insulated,South,Noah,6,12606,2024-03-06
10379,Three-Phase,West,Ava,15,9825,2024-01-04
10380,Cast Resin,West,Carlos,14,10385,2024-01-28
10381,Padmount,West,Lisa,5,9983,2024-02-15
10382,Substation,North,Mary,10,13179,2024-06-23
10383,Oil-Insulated,West,Mary,2,11854,2024-06-22
10384,Dry-Type,West,John,18,9580,2024-01-13
10385,Oil-Insulated,East,Ava,18,7882,2024-01-16
10386,Padmount,West,Ava,2,8210,2024-05-29
10387,Switchgear,North,Ava,1,8579,2024-06-04
10388,Dry-Type,North,John,21,11008,2024-05-16
10389,Oil-Insulated,North,Lisa,11,10023,2024-02-21
10390,Switchgear,East,Ava,5,7053,2024-03-26
10391,Padmount,West,John,20,14283,2024-05-24
10392,Dry-Type,East,Noah,10,7507,2024-06-10
10393,Dry-Type,North,John,10,11622,2024-01-24
10394,Cast Resin,East,Lisa,23,15000,2024-06-14
10395,Three-Phase,East,Mary,7,10128,2024-06-12
10396,Three-Phase,North,Lisa,16,8766,2024-03-16
10397,Oil-Insulated,North,Mary,25,9626,2024-05-28
10398,Cast Resin,North,Ava,13,12915,2024-06-08
10399,Substation,South,Ava,8,8015,2024-01-21
